location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
US Diplomatic Post: New Delhi,pm25,63.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-26 10:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,63.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-26 09:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,57.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-26 08:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,78.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-26 07:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,112.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-26 06:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,150.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-26 05:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,189.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-26 04:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,217.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-26 03:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,220.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-26 02:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,203.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-26 01:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,180.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-26 00:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,149.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-25 23:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,147.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-25 22:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,157.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-25 21:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,155.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-25 20:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,134.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-25 19:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,124.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-25 18:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,120.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-25 17:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,135.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-25 16:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,107.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-25 15:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,89.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-25 14:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,85.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-25 13:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,71.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-25 12:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,54.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-25 11:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,58.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-25 10:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,73.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-25 09:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,76.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-25 08:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,73.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-25 07:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,82.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-25 06:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,96.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-25 05:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,99.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-25 04:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,109.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-25 03:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,117.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-25 02:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,129.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-25 01:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,116.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-25 00:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,123.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-24 23:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,128.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-24 22:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,122.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-24 21:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,124.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-24 20:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,134.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-24 19:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,113.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-24 18:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,101.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-24 17:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,90.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-24 16:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,82.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-24 15:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,68.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-24 14:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,57.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-24 13:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,44.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-24 12:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,43.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-24 11:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,42.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-24 10:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,49.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-24 09:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,42.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-24 08:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,58.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-24 07:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,69.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-24 06:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,85.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-24 05:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,90.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-24 04:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,101.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-24 03:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,109.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-24 02:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,111.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-24 01:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,90.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-23 23:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,109.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-23 22:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,75.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-23 21:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,64.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-23 20:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,78.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-23 19:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,86.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-23 18:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,98.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-23 17:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,78.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-23 16:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,70.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-23 15:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,53.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-23 14:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,49.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-23 13:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,31.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-23 12:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,31.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-23 11:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,25.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-23 10:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,26.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-23 09:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,22.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-23 08:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,36.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-23 07:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,48.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-23 06:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,77.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-23 05:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,76.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-23 04:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,102.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-23 03:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,98.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-23 02:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,100.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-23 01:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,100.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-23 00:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,113.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-22 23:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,117.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-22 22:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,131.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-22 21:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,145.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-22 20:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,141.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-22 19:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,138.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-22 18:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,129.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-22 17:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,120.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-22 16:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,99.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-22 15:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,76.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-22 14:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,84.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-22 13:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,94.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-22 12:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,61.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-22 11:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,91.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-22 10:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,117.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-22 09:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,153.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-22 08:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,159.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-22 07:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,158.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-22 06:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,146.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-22 05:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,144.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-22 04:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,143.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-22 03:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,168.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-22 02:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,171.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-22 01:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,173.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-22 00:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,166.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-21 23:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,155.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-21 22:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,160.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-21 21:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,153.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-21 20:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,159.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-21 19:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,178.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-21 18:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,196.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-21 17:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,201.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-21 16:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,196.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-21 15:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,180.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-21 14:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,143.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-21 13:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,119.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-21 12:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,97.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-21 11:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,88.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-21 10:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,94.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-21 09:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,81.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-21 08:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,72.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-21 07:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,87.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-21 06:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,112.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-21 05:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,109.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-21 04:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,128.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-21 03:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,104.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-21 02:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,99.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-21 01:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,93.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-21 00:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,95.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-20 23:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,108.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-20 22:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,102.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-20 21:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,101.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-20 20:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,109.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-20 19:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,111.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-20 18:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,118.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-20 17:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,119.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-20 16:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,140.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-20 15:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,90.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-20 14:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,85.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-20 13:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,81.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-20 12:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,89.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-20 11:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,65.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-20 10:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,66.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-20 09:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,55.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-20 08:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,128.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-20 07:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,101.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-20 06:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,136.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-20 05:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,183.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-20 04:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,197.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-20 03:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,206.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-20 02:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,182.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-20 01:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,170.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-20 00:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,189.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-19 23:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,206.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-19 22:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,204.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-19 21:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,207.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-19 20:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,176.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-19 19:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,180.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-19 18:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,199.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-19 17:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,198.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-19 16:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,152.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-19 15:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,155.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-19 14:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,126.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-19 13:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,85.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-19 12:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,79.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-19 11:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,86.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-19 10:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,126.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-19 09:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,128.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-19 08:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,174.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-19 07:30:00+00:00,28.63576,77.22445
US Diplomatic Post: New Delhi,pm25,202.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2023-02-19 06:30:00+00:00,28.63576,77.22445
